WARD,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 11,6510,MILL WOODS PARK,19,0,0
Ward 11,6510,MILL WOODS PARK,20,0,0
Ward 11,6510,MILL WOODS PARK,21,0,0
Ward 11,6510,MILL WOODS PARK,22,0,0
Ward 11,6510,MILL WOODS PARK,23,0,0
Ward 11,6510,MILL WOODS PARK,24,0,0
Ward 11,6510,MILL WOODS PARK,25,0,0
Ward 11,6510,MILL WOODS PARK,26,0,0
Ward 11,6510,MILL WOODS PARK,27,0,0
Ward 11,6510,MILL WOODS PARK,28,0,0
Ward 11,6510,MILL WOODS PARK,29,0,0
Ward 11,6510,MILL WOODS PARK,30,0,0
Ward 11,6510,MILL WOODS PARK,31,0,0
Ward 11,6510,MILL WOODS PARK,32,0,0
Ward 11,6510,MILL WOODS PARK,33,0,0
Ward 11,6510,MILL WOODS PARK,34,0,0
Ward 11,6510,MILL WOODS PARK,35,0,0
Ward 11,6510,MILL WOODS PARK,36,0,0
Ward 11,6510,MILL WOODS PARK,37,0,0
Ward 11,6510,MILL WOODS PARK,38,0,0
Ward 11,6510,MILL WOODS PARK,39,0,0
Ward 11,6510,MILL WOODS PARK,40,0,0
Ward 11,6510,MILL WOODS PARK,41,0,0
Ward 11,6510,MILL WOODS PARK,42,0,0
Ward 11,6510,MILL WOODS PARK,43,0,0
Ward 11,6510,MILL WOODS PARK,44,0,0
Ward 11,6510,MILL WOODS PARK,45,0,0
Ward 11,6510,MILL WOODS PARK,46,0,0
Ward 11,6510,MILL WOODS PARK,47,0,0
Ward 11,6510,MILL WOODS PARK,48,0,0
Ward 11,6510,MILL WOODS PARK,49,0,0
Ward 11,6510,MILL WOODS PARK,50,0,0
Ward 11,6510,MILL WOODS PARK,51,0,0
Ward 11,6510,MILL WOODS PARK,52,0,0
Ward 11,6510,MILL WOODS PARK,53,0,0
Ward 11,6510,MILL WOODS PARK,54,0,0
Ward 11,6510,MILL WOODS PARK,55,0,0
Ward 11,6510,MILL WOODS PARK,56,0,0
Ward 11,6510,MILL WOODS PARK,57,0,0
Ward 11,6510,MILL WOODS PARK,58,0,0
Ward 11,6510,MILL WOODS PARK,59,0,0
Ward 11,6510,MILL WOODS PARK,60,0,0
Ward 11,6510,MILL WOODS PARK,61,0,0
Ward 11,6510,MILL WOODS PARK,62,0,0
Ward 11,6510,MILL WOODS PARK,63,0,0
Ward 11,6510,MILL WOODS PARK,64,0,0
Ward 11,6510,MILL WOODS PARK,65,0,0
Ward 11,6510,MILL WOODS PARK,66,0,0
Ward 11,6510,MILL WOODS PARK,67,0,0
Ward 11,6510,MILL WOODS PARK,68,0,0
Ward 11,6510,MILL WOODS PARK,69,0,0
Ward 11,6510,MILL WOODS PARK,70,0,0
Ward 11,6510,MILL WOODS PARK,71,0,0
Ward 11,6510,MILL WOODS PARK,72,0,0
Ward 11,6510,MILL WOODS PARK,73,0,0
Ward 11,6510,MILL WOODS PARK,74,0,0
Ward 11,6510,MILL WOODS PARK,75,0,0
Ward 11,6510,MILL WOODS PARK,76,0,0
Ward 11,6510,MILL WOODS PARK,77,0,0
Ward 11,6510,MILL WOODS PARK,78,0,0
Ward 11,6510,MILL WOODS PARK,79,0,0
Ward 11,6510,MILL WOODS PARK,80,0,0
Ward 11,6510,MILL WOODS PARK,81,0,0
Ward 11,6510,MILL WOODS PARK,82,0,0
Ward 11,6510,MILL WOODS PARK,83,0,0
Ward 11,6510,MILL WOODS PARK,84,0,0
Ward 11,6510,MILL WOODS PARK,85+,0,0
Ward 11,6510,MILL WOODS PARK,No Response,0,0
Ward 11,6520,MILL WOODS TOWN CENTRE,0,7,4
Ward 11,6520,MILL WOODS TOWN CENTRE,1,3,4
Ward 11,6520,MILL WOODS TOWN CENTRE,2,4,3
Ward 11,6520,MILL WOODS TOWN CENTRE,3,2,3
Ward 11,6520,MILL WOODS TOWN CENTRE,4,3,5
Ward 11,6520,MILL WOODS TOWN CENTRE,5,1,3
Ward 11,6520,MILL WOODS TOWN CENTRE,6,4,3
Ward 11,6520,MILL WOODS TOWN CENTRE,7,0,3
Ward 11,6520,MILL WOODS TOWN CENTRE,8,0,1
Ward 11,6520,MILL WOODS TOWN CENTRE,9,1,5
Ward 11,6520,MILL WOODS TOWN CENTRE,10,1,1
Ward 11,6520,MILL WOODS TOWN CENTRE,11,4,2
Ward 11,6520,MILL WOODS TOWN CENTRE,12,1,1
Ward 11,6520,MILL WOODS TOWN CENTRE,13,2,1
Ward 11,6520,MILL WOODS TOWN CENTRE,14,0,0
Ward 11,6520,MILL WOODS TOWN CENTRE,15,3,2
Ward 11,6520,MILL WOODS TOWN CENTRE,16,1,0
Ward 11,6520,MILL WOODS TOWN CENTRE,17,1,4
Ward 11,6520,MILL WOODS TOWN CENTRE,18,2,2
Ward 11,6520,MILL WOODS TOWN CENTRE,19,4,1
Ward 11,6520,MILL WOODS TOWN CENTRE,20,8,5
Ward 11,6520,MILL WOODS TOWN CENTRE,21,6,5
Ward 11,6520,MILL WOODS TOWN CENTRE,22,4,4
Ward 11,6520,MILL WOODS TOWN CENTRE,23,4,2
Ward 11,6520,MILL WOODS TOWN CENTRE,24,12,5
Ward 11,6520,MILL WOODS TOWN CENTRE,25,9,7
Ward 11,6520,MILL WOODS TOWN CENTRE,26,10,9
Ward 11,6520,MILL WOODS TOWN CENTRE,27,8,9
Ward 11,6520,MILL WOODS TOWN CENTRE,28,5,15
Ward 11,6520,MILL WOODS TOWN CENTRE,29,11,8
Ward 11,6520,MILL WOODS TOWN CENTRE,30,11,14
Ward 11,6520,MILL WOODS TOWN CENTRE,31,10,6
Ward 11,6520,MILL WOODS TOWN CENTRE,32,14,10
Ward 11,6520,MILL WOODS TOWN CENTRE,33,7,12
Ward 11,6520,MILL WOODS TOWN CENTRE,34,12,9
Ward 11,6520,MILL WOODS TOWN CENTRE,35,9,11
Ward 11,6520,MILL WOODS TOWN CENTRE,36,8,10
Ward 11,6520,MILL WOODS TOWN CENTRE,37,7,5
Ward 11,6520,MILL WOODS TOWN CENTRE,38,4,8
Ward 11,6520,MILL WOODS TOWN CENTRE,39,4,8
Ward 11,6520,MILL WOODS TOWN CENTRE,40,5,6
Ward 11,6520,MILL WOODS TOWN CENTRE,41,3,7
Ward 11,6520,MILL WOODS TOWN CENTRE,42,7,1
Ward 11,6520,MILL WOODS TOWN CENTRE,43,1,5
Ward 11,6520,MILL WOODS TOWN CENTRE,44,3,1
Ward 11,6520,MILL WOODS TOWN CENTRE,45,3,4
Ward 11,6520,MILL WOODS TOWN CENTRE,46,7,4
Ward 11,6520,MILL WOODS TOWN CENTRE,47,3,6
Ward 11,6520,MILL WOODS TOWN CENTRE,48,1,2
Ward 11,6520,MILL WOODS TOWN CENTRE,49,2,7
Ward 11,6520,MILL WOODS TOWN CENTRE,50,3,5
Ward 11,6520,MILL WOODS TOWN CENTRE,51,4,3
Ward 11,6520,MILL WOODS TOWN CENTRE,52,7,9
Ward 11,6520,MILL WOODS TOWN CENTRE,53,7,7
Ward 11,6520,MILL WOODS TOWN CENTRE,54,9,2
Ward 11,6520,MILL WOODS TOWN CENTRE,55,12,9
Ward 11,6520,MILL WOODS TOWN CENTRE,56,10,6
Ward 11,6520,MILL WOODS TOWN CENTRE,57,4,1
Ward 11,6520,MILL WOODS TOWN CENTRE,58,12,5
Ward 11,6520,MILL WOODS TOWN CENTRE,59,6,1
Ward 11,6520,MILL WOODS TOWN CENTRE,60,4,7
Ward 11,6520,MILL WOODS TOWN CENTRE,61,10,4
Ward 11,6520,MILL WOODS TOWN CENTRE,62,5,1
Ward 11,6520,MILL WOODS TOWN CENTRE,63,9,7
Ward 11,6520,MILL WOODS TOWN CENTRE,64,7,2
Ward 11,6520,MILL WOODS TOWN CENTRE,65,13,3
Ward 11,6520,MILL WOODS TOWN CENTRE,66,9,3
Ward 11,6520,MILL WOODS TOWN CENTRE,67,10,1
Ward 11,6520,MILL WOODS TOWN CENTRE,68,7,4
Ward 11,6520,MILL WOODS TOWN CENTRE,69,5,5
Ward 11,6520,MILL WOODS TOWN CENTRE,70,13,3
Ward 11,6520,MILL WOODS TOWN CENTRE,71,8,8
Ward 11,6520,MILL WOODS TOWN CENTRE,72,6,3
Ward 11,6520,MILL WOODS TOWN CENTRE,73,14,4
Ward 11,6520,MILL WOODS TOWN CENTRE,74,13,6
Ward 11,6520,MILL WOODS TOWN CENTRE,75,10,6
Ward 11,6520,MILL WOODS TOWN CENTRE,76,8,9
Ward 11,6520,MILL WOODS TOWN CENTRE,77,10,4
Ward 11,6520,MILL WOODS TOWN CENTRE,78,13,5
Ward 11,6520,MILL WOODS TOWN CENTRE,79,12,4
Ward 11,6520,MILL WOODS TOWN CENTRE,80,13,3
Ward 11,6520,MILL WOODS TOWN CENTRE,81,19,5
Ward 11,6520,MILL WOODS TOWN CENTRE,82,11,6
Ward 11,6520,MILL WOODS TOWN CENTRE,83,16,5
Ward 11,6520,MILL WOODS TOWN CENTRE,84,12,5
Ward 11,6520,MILL WOODS TOWN CENTRE,85+,75,51
Ward 11,6520,MILL WOODS TOWN CENTRE,No Response,79,117
Ward 11,6540,MORRIS INDUSTRIAL,0,0,0
Ward 11,6540,MORRIS INDUSTRIAL,1,0,0
Ward 11,6540,MORRIS INDUSTRIAL,2,0,0
Ward 11,6540,MORRIS INDUSTRIAL,3,0,0
Ward 11,6540,MORRIS INDUSTRIAL,4,0,0
Ward 11,6540,MORRIS INDUSTRIAL,5,0,0
Ward 11,6540,MORRIS INDUSTRIAL,6,0,0
Ward 11,6540,MORRIS INDUSTRIAL,7,0,0
Ward 11,6540,MORRIS INDUSTRIAL,8,0,0
Ward 11,6540,MORRIS INDUSTRIAL,9,0,0
Ward 11,6540,MORRIS INDUSTRIAL,10,0,0
Ward 11,6540,MORRIS INDUSTRIAL,11,0,0
Ward 11,6540,MORRIS INDUSTRIAL,12,0,0
Ward 11,6540,MORRIS INDUSTRIAL,13,0,0
Ward 11,6540,MORRIS INDUSTRIAL,14,0,0
Ward 11,6540,MORRIS INDUSTRIAL,15,0,0
Ward 11,6540,MORRIS INDUSTRIAL,16,0,0
Ward 11,6540,MORRIS INDUSTRIAL,17,0,0
Ward 11,6540,MORRIS INDUSTRIAL,18,0,0
Ward 11,6540,MORRIS INDUSTRIAL,19,0,0
Ward 11,6540,MORRIS INDUSTRIAL,20,0,0
Ward 11,6540,MORRIS INDUSTRIAL,21,0,0
Ward 11,6540,MORRIS INDUSTRIAL,22,0,0
Ward 11,6540,MORRIS INDUSTRIAL,23,0,0
Ward 11,6540,MORRIS INDUSTRIAL,24,0,0
Ward 11,6540,MORRIS INDUSTRIAL,25,0,0
Ward 11,6540,MORRIS INDUSTRIAL,26,0,0
Ward 11,6540,MORRIS INDUSTRIAL,27,0,0
Ward 11,6540,MORRIS INDUSTRIAL,28,0,0
Ward 11,6540,MORRIS INDUSTRIAL,29,0,0
Ward 11,6540,MORRIS INDUSTRIAL,30,0,0
Ward 11,6540,MORRIS INDUSTRIAL,31,0,0
Ward 11,6540,MORRIS INDUSTRIAL,32,0,0
Ward 11,6540,MORRIS INDUSTRIAL,33,0,0
Ward 11,6540,MORRIS INDUSTRIAL,34,0,0
Ward 11,6540,MORRIS INDUSTRIAL,35,0,0
Ward 11,6540,MORRIS INDUSTRIAL,36,0,0
Ward 11,6540,MORRIS INDUSTRIAL,37,0,0
Ward 11,6540,MORRIS INDUSTRIAL,38,0,0
Ward 11,6540,MORRIS INDUSTRIAL,39,0,0
Ward 11,6540,MORRIS INDUSTRIAL,40,0,0
Ward 11,6540,MORRIS INDUSTRIAL,41,0,0
Ward 11,6540,MORRIS INDUSTRIAL,42,0,0
Ward 11,6540,MORRIS INDUSTRIAL,43,0,0
Ward 11,6540,MORRIS INDUSTRIAL,44,0,0
Ward 11,6540,MORRIS INDUSTRIAL,45,0,0
Ward 11,6540,MORRIS INDUSTRIAL,46,0,0
Ward 11,6540,MORRIS INDUSTRIAL,47,0,0
Ward 11,6540,MORRIS INDUSTRIAL,48,0,0
Ward 11,6540,MORRIS INDUSTRIAL,49,0,0
Ward 11,6540,MORRIS INDUSTRIAL,50,0,0
Ward 11,6540,MORRIS INDUSTRIAL,51,0,0
Ward 11,6540,MORRIS INDUSTRIAL,52,0,0
Ward 11,6540,MORRIS INDUSTRIAL,53,0,0
Ward 11,6540,MORRIS INDUSTRIAL,54,0,0
Ward 11,6540,MORRIS INDUSTRIAL,55,0,0
Ward 11,6540,MORRIS INDUSTRIAL,56,0,0
Ward 11,6540,MORRIS INDUSTRIAL,57,0,0
Ward 11,6540,MORRIS INDUSTRIAL,58,0,0
Ward 11,6540,MORRIS INDUSTRIAL,59,0,0
Ward 11,6540,MORRIS INDUSTRIAL,60,0,0
Ward 11,6540,MORRIS INDUSTRIAL,61,0,0
Ward 11,6540,MORRIS INDUSTRIAL,62,0,0
Ward 11,6540,MORRIS INDUSTRIAL,63,0,0
Ward 11,6540,MORRIS INDUSTRIAL,64,0,0
Ward 11,6540,MORRIS INDUSTRIAL,65,0,0
Ward 11,6540,MORRIS INDUSTRIAL,66,0,0
Ward 11,6540,MORRIS INDUSTRIAL,67,0,0
Ward 11,6540,MORRIS INDUSTRIAL,68,0,0
Ward 11,6540,MORRIS INDUSTRIAL,69,0,0
Ward 11,6540,MORRIS INDUSTRIAL,70,0,0
Ward 11,6540,MORRIS INDUSTRIAL,71,0,0
Ward 11,6540,MORRIS INDUSTRIAL,72,0,0
Ward 11,6540,MORRIS INDUSTRIAL,73,0,0
Ward 11,6540,MORRIS INDUSTRIAL,74,0,0
Ward 11,6540,MORRIS INDUSTRIAL,75,0,0
Ward 11,6540,MORRIS INDUSTRIAL,76,0,0
Ward 11,6540,MORRIS INDUSTRIAL,77,0,0
Ward 11,6540,MORRIS INDUSTRIAL,78,0,0
Ward 11,6540,MORRIS INDUSTRIAL,79,0,0
Ward 11,6540,MORRIS INDUSTRIAL,80,0,0
Ward 11,6540,MORRIS INDUSTRIAL,81,0,0
Ward 11,6540,MORRIS INDUSTRIAL,82,0,0
Ward 11,6540,MORRIS INDUSTRIAL,83,0,0
Ward 11,6540,MORRIS INDUSTRIAL,84,0,0
Ward 11,6540,MORRIS INDUSTRIAL,85+,0,0
Ward 11,6540,MORRIS INDUSTRIAL,No Response,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,0,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,1,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,2,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,3,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,4,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,5,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,6,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,7,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,8,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,9,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,10,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,11,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,12,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,13,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,14,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,15,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,16,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,17,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,18,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,19,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,20,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,21,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,22,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,23,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,24,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,25,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,26,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,27,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,28,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,29,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,30,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,31,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,32,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,33,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,34,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,35,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,36,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,37,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,38,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,39,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,40,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,41,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,42,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,43,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,44,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,45,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,46,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,47,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,48,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,49,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,50,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,51,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,52,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,53,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,54,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,55,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,56,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,57,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,58,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,59,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,60,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,61,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,62,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,63,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,64,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,65,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,66,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,67,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,68,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,69,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,70,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,71,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,72,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,73,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,74,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,75,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,76,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,77,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,78,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,79,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,80,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,81,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,82,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,83,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,84,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,85+,0,0
Ward 11,6560,PAPASCHASE INDUSTRIAL,No Response,0,0
Ward 11,6570,PARSONS INDUSTRIAL,0,0,0
Ward 11,6570,PARSONS INDUSTRIAL,1,0,0
Ward 11,6570,PARSONS INDUSTRIAL,2,0,0
Ward 11,6570,PARSONS INDUSTRIAL,3,0,0
Ward 11,6570,PARSONS INDUSTRIAL,4,0,0
Ward 11,6570,PARSONS INDUSTRIAL,5,0,0
Ward 11,6570,PARSONS INDUSTRIAL,6,0,0
Ward 11,6570,PARSONS INDUSTRIAL,7,0,0
Ward 11,6570,PARSONS INDUSTRIAL,8,0,0
Ward 11,6570,PARSONS INDUSTRIAL,9,0,0
Ward 11,6570,PARSONS INDUSTRIAL,10,0,0
Ward 11,6570,PARSONS INDUSTRIAL,11,0,0
Ward 11,6570,PARSONS INDUSTRIAL,12,0,0
Ward 11,6570,PARSONS INDUSTRIAL,13,0,0
Ward 11,6570,PARSONS INDUSTRIAL,14,0,0
Ward 11,6570,PARSONS INDUSTRIAL,15,0,0
Ward 11,6570,PARSONS INDUSTRIAL,16,0,0
Ward 11,6570,PARSONS INDUSTRIAL,17,0,0
Ward 11,6570,PARSONS INDUSTRIAL,18,0,0
Ward 11,6570,PARSONS INDUSTRIAL,19,0,0
Ward 11,6570,PARSONS INDUSTRIAL,20,0,0
Ward 11,6570,PARSONS INDUSTRIAL,21,0,0
Ward 11,6570,PARSONS INDUSTRIAL,22,0,0
Ward 11,6570,PARSONS INDUSTRIAL,23,0,0
Ward 11,6570,PARSONS INDUSTRIAL,24,0,0
Ward 11,6570,PARSONS INDUSTRIAL,25,0,0
Ward 11,6570,PARSONS INDUSTRIAL,26,0,0
Ward 11,6570,PARSONS INDUSTRIAL,27,0,0
Ward 11,6570,PARSONS INDUSTRIAL,28,0,0
Ward 11,6570,PARSONS INDUSTRIAL,29,0,0
Ward 11,6570,PARSONS INDUSTRIAL,30,0,0
Ward 11,6570,PARSONS INDUSTRIAL,31,0,0
Ward 11,6570,PARSONS INDUSTRIAL,32,0,0
Ward 11,6570,PARSONS INDUSTRIAL,33,0,0
Ward 11,6570,PARSONS INDUSTRIAL,34,0,0
Ward 11,6570,PARSONS INDUSTRIAL,35,0,0
Ward 11,6570,PARSONS INDUSTRIAL,36,0,0
Ward 11,6570,PARSONS INDUSTRIAL,37,0,0
Ward 11,6570,PARSONS INDUSTRIAL,38,0,0
Ward 11,6570,PARSONS INDUSTRIAL,39,0,0
Ward 11,6570,PARSONS INDUSTRIAL,40,0,0
Ward 11,6570,PARSONS INDUSTRIAL,41,0,0
Ward 11,6570,PARSONS INDUSTRIAL,42,0,0
Ward 11,6570,PARSONS INDUSTRIAL,43,0,0
Ward 11,6570,PARSONS INDUSTRIAL,44,0,0
Ward 11,6570,PARSONS INDUSTRIAL,45,0,0
Ward 11,6570,PARSONS INDUSTRIAL,46,0,0
Ward 11,6570,PARSONS INDUSTRIAL,47,0,0
Ward 11,6570,PARSONS INDUSTRIAL,48,0,0
Ward 11,6570,PARSONS INDUSTRIAL,49,0,0
Ward 11,6570,PARSONS INDUSTRIAL,50,0,0
Ward 11,6570,PARSONS INDUSTRIAL,51,0,0
Ward 11,6570,PARSONS INDUSTRIAL,52,0,0
Ward 11,6570,PARSONS INDUSTRIAL,53,0,0
Ward 11,6570,PARSONS INDUSTRIAL,54,0,0
Ward 11,6570,PARSONS INDUSTRIAL,55,0,0
Ward 11,6570,PARSONS INDUSTRIAL,56,0,0
Ward 11,6570,PARSONS INDUSTRIAL,57,0,0
Ward 11,6570,PARSONS INDUSTRIAL,58,0,0
Ward 11,6570,PARSONS INDUSTRIAL,59,0,0
Ward 11,6570,PARSONS INDUSTRIAL,60,0,0
Ward 11,6570,PARSONS INDUSTRIAL,61,0,0
Ward 11,6570,PARSONS INDUSTRIAL,62,0,0
Ward 11,6570,PARSONS INDUSTRIAL,63,0,0
Ward 11,6570,PARSONS INDUSTRIAL,64,0,0
Ward 11,6570,PARSONS INDUSTRIAL,65,0,0
Ward 11,6570,PARSONS INDUSTRIAL,66,0,0
Ward 11,6570,PARSONS INDUSTRIAL,67,0,0
Ward 11,6570,PARSONS INDUSTRIAL,68,0,0
Ward 11,6570,PARSONS INDUSTRIAL,69,0,0
Ward 11,6570,PARSONS INDUSTRIAL,70,0,0
Ward 11,6570,PARSONS INDUSTRIAL,71,0,0
Ward 11,6570,PARSONS INDUSTRIAL,72,0,0
Ward 11,6570,PARSONS INDUSTRIAL,73,0,0
Ward 11,6570,PARSONS INDUSTRIAL,74,0,0
Ward 11,6570,PARSONS INDUSTRIAL,75,0,0
Ward 11,6570,PARSONS INDUSTRIAL,76,0,0
Ward 11,6570,PARSONS INDUSTRIAL,77,0,0
Ward 11,6570,PARSONS INDUSTRIAL,78,0,0
Ward 11,6570,PARSONS INDUSTRIAL,79,0,0
Ward 11,6570,PARSONS INDUSTRIAL,80,0,0
Ward 11,6570,PARSONS INDUSTRIAL,81,0,0
Ward 11,6570,PARSONS INDUSTRIAL,82,0,0
Ward 11,6570,PARSONS INDUSTRIAL,83,0,0
Ward 11,6570,PARSONS INDUSTRIAL,84,0,0
Ward 11,6570,PARSONS INDUSTRIAL,85+,0,0
Ward 11,6570,PARSONS INDUSTRIAL,No Response,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,0,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,1,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,2,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,3,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,4,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,5,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,6,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,7,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,8,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,9,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,10,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,11,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,12,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,13,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,14,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,15,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,16,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,17,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,18,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,19,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,20,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,21,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,22,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,23,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,24,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,25,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,26,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,27,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,28,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,29,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,30,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,31,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,32,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,33,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,34,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,35,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,36,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,37,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,38,0,0
Ward 11,6590,PYLYPOW INDUSTRIAL,39,0,0
